id,city,lat,lng,country,capital
36000,Lahfayr,30.57,-8.4878,Morocco,
36001,Ain Legdah,34.1667,-4.5,Morocco,
36002,Florennes,50.2514,4.6044,Belgium,
36003,Waupun,43.6314,-88.7381,United States,
36004,Sonakhal,22.2213,88.6939,India,
36005,Medulla,27.957,-81.9866,United States,
36006,Domažlice,49.4406,12.9272,Czechia,
36007,Malapannanagudi,15.28,76.37,India,
36008,Bom Retiro do Sul,-29.6089,-51.9428,Brazil,
36009,Salisbury,40.038,-75.9961,United States,
36010,Montmagny,46.9833,-70.55,Canada,
36011,Terku Valliyūr,8.357,77.6087,India,
36012,Kostinbrod,42.8167,23.2167,Bulgaria,
36013,Amjhār,25.0641,84.5591,India,
36014,Ahlaf,33.2833,-7.2,Morocco,
36015,Klyetsk,53.0636,26.6372,Belarus,0
36016,Chkalovsk,56.7667,43.2333,Russia,
36017,Bátonyterenye,47.9906,19.8309,Hungary,0
36018,Tinogasta,-28.0667,-67.5667,Argentina,0
36019,Yorktown,40.183,-85.5123,United States,
36020,Xambioá,-6.4108,-48.5358,Brazil,
36021,Varzobkala,38.7667,68.8167,Tajikistan,
36022,Jem’at Oulad ’Abbou,33.1156,-7.9333,Morocco,
36023,Fort Morgan,40.2537,-103.7903,United States,
36024,Nekarikallu,16.3833,79.95,India,
36025,Loyalsock,41.2743,-76.9839,United States,
36026,Farmington,42.4614,-83.3784,United States,
36027,Orono,44.8867,-68.7166,United States,
36028,Senador José Porfírio,-2.5908,-51.9539,Brazil,
36029,Antônio Carlos,-21.3178,-43.7469,Brazil,
36030,Paduma,26.5766,86.2394,India,
36031,Ortakent,37.1035,27.2926,Turkey,
36032,Kuzuculu,36.8833,36.2333,Turkey,
36033,Dinard,48.6325,-2.0617,France,
36034,Tāmba,17.0001,75.9934,India,
36035,Prien am Chiemsee,47.856,12.3462,Germany,
36036,Gayāspur,25.9217,84.4399,India,
36037,Lajosmizse,47.0264,19.5578,Hungary,
36038,Ridgefield,40.8313,-74.0147,United States,
36039,Naliya,23.2611,68.8267,India,
36040,Gracemere,-23.4391,150.4558,Australia,
36041,Sales Oliveira,-20.7719,-47.8378,Brazil,
36042,Raghunāthpur,26.0019,84.2753,India,
36043,Rāmanāyakkanpālaiyam,11.6291,78.5624,India,
36044,Ḑurumā,24.6,46.1333,Saudi Arabia,
36045,Calatrava,12.6167,122.0708,Philippines,
36046,Retie,51.2667,5.0667,Belgium,
36047,Stafford,41.9876,-72.3122,United States,
36048,Gerasdorf bei Wien,48.295,16.4675,Austria,
36049,Byerazino,53.8333,28.9833,Belarus,
36050,Herbolzheim,48.2219,7.7775,Germany,
36051,Abjīj,29.2861,30.8152,Egypt,
36052,Egersund,58.4497,6.0087,Norway,0
36053,Pueblo Viejo,18.4,-70.7667,Dominican Republic,
36054,Kyjov,49.0102,17.1225,Czechia,
36055,Chandreru,16.82,81.99,India,
36056,Mancha Real,37.7864,-3.6125,Spain,
36057,Ravutulapūdi,17.3833,82.3833,India,
36058,Māngobandar,24.8162,86.2709,India,
36059,Kennebunk,43.3972,-70.5707,United States,
36060,Guinagourou,9.5667,2.95,Benin,
36061,Ontario,44.0259,-116.976,United States,
36062,New Garden,39.8119,-75.7517,United States,
36063,Amdel,31.5617,-8.8944,Morocco,
36064,Komorniki,52.2667,16.7,Poland,
36065,Baragaon,25.1348,85.432,India,
36066,Axixá,-2.8369,-44.0528,Brazil,
36067,Hartsville,36.3921,-86.1568,United States,
36068,Great Harwood,53.786,-2.408,United Kingdom,
36069,Grafton,-29.6833,152.9333,Australia,
36070,Dharmavaram,17.21,82.34,India,
36071,Fulton,43.3171,-76.4167,United States,
36072,Hejiaji,37.3539,109.8377,China,
36073,Peddapādu,16.6408,81.0322,India,
36074,Lanham,38.962,-76.8421,United States,
36075,Lawrenceburg,35.2497,-87.3325,United States,
36076,Griswold,41.5852,-71.9226,United States,
36077,Kanamadi,16.83,75.73,India,
36078,Maltby,47.8027,-122.1044,United States,
36079,Tinkoni,26.8613,84.9647,India,
36080,Resende,41.106,-7.964,Portugal,0
36081,Oud-Heverlee,50.8333,4.6667,Belgium,
36082,Écaussinnes-Lalaing,50.5667,4.1833,Belgium,
36083,Saint-Junien,45.8872,0.9011,France,
36084,Būdili,13.9353,77.7355,India,
36085,Pātrasāer,23.1968,87.5272,India,
36086,Nelson Bay,-32.715,152.1511,Australia,
36087,Perali,15.886,80.547,India,
36088,Moss Bluff,30.3039,-93.2051,United States,
36089,Mack,39.1492,-84.6794,United States,
36090,Seneffe,50.5333,4.25,Belgium,
36091,Roma,26.4166,-99.0061,United States,
36092,Tucson Mountains,32.2822,-111.0773,United States,
36093,Santa Rosa de Viterbo,5.8833,-72.9833,Colombia,0
36094,Fagundes,-7.355,-35.775,Brazil,
36095,Canton,44.5802,-75.1978,United States,
36096,Douar Oulad Naoual,34.4936,-5.7108,Morocco,
36097,Belén,-23.466,-57.262,Paraguay,
36098,Laqraqra,32.4333,-7.4333,Morocco,
36099,Eidsberg,59.5369,11.3603,Norway,
36100,La Libertad,12.2156,-85.1647,Nicaragua,0
36101,Kalavapūdi,16.4623,81.3887,India,
36102,Virton,49.5675,5.5325,Belgium,0
36103,Kannūlu,12.8685,74.9025,India,
36104,Nikel,69.4081,30.2206,Russia,
36105,Port Salerno,27.1461,-80.1894,United States,
36106,Nueva Helvecia,-34.2833,-57.2,Uruguay,
36107,Körmend,47.011,16.6058,Hungary,0
36108,Town and Country,38.6317,-90.479,United States,
36109,Lafrayta,31.9167,-7.25,Morocco,
36110,Czarnków,52.9,16.5667,Poland,0
36111,Healdsburg,38.6224,-122.8651,United States,
36112,Erin,43.7667,-80.0667,Canada,
36113,Jimaní,18.49,-71.85,Dominican Republic,0
36114,Palukudoddi,15.861,77.718,India,
36115,Pedro de Toledo,-24.275,-47.2328,Brazil,
36116,Gloucester City,39.8924,-75.1172,United States,
36117,Aratuba,-4.4178,-39.045,Brazil,
36118,Oraviţa,45.0403,21.6853,Romania,
36119,Mărăşeşti,45.88,27.23,Romania,
36120,Hato Corozal,3.1833,-73.75,Colombia,
36121,Douar Sgarta,32.1667,-7.6333,Morocco,
36122,San José de Guaribe,9.793,-65.8418,Venezuela,0
36123,Hejamādi,13.1062,74.7839,India,
36124,Puerto Rico,2.9383,-73.2083,Colombia,0
36125,Valley Center,33.233,-117.0158,United States,
36126,Zaō,38.0981,140.6587,Japan,
36127,Flawil,47.4053,9.1977,Switzerland,
36128,Boldeşti-Scăeni,45.03,26.03,Romania,
36129,Barbosa Ferraz,-24.03,-52.0119,Brazil,
36130,Dagbé,6.5667,2.6833,Benin,
36131,Dhilwān Kalān,30.5718,74.8655,India,
36132,Kall,50.5497,6.5497,Germany,
36133,Douchy-les-Mines,50.3014,3.3933,France,
36134,Barbadanes,42.3003,-7.9064,Spain,
36135,Hatwāns,22.7683,78.3464,India,
36136,Solymár,47.591,18.929,Hungary,
36137,Lamsabih,32.2933,-8.6889,Morocco,
36138,Telkap,24.7048,84.0093,India,
36139,Gentio do Ouro,-11.4289,-42.5058,Brazil,
36140,Pottireddippatti,11.1659,78.2708,India,
36141,Jhundo,24.7756,86.2473,India,
36142,Sorsk,54.0333,90.25,Russia,
36143,Yuryuzan,54.8667,58.4333,Russia,
36144,Kastav,45.375,14.349,Croatia,0
36145,Kochgāwān,25.0431,85.6279,India,
36146,Teixeiras,-20.6508,-42.8569,Brazil,
36147,Ghatāwān,25.0968,83.7266,India,
36148,Gararu,-9.9678,-37.0828,Brazil,
36149,Coveñas,9.4167,-75.7,Colombia,0
36150,Galsi,23.3427,87.6885,India,
36151,Kawadgaon,17.91,77.53,India,
36152,Portes-lès-Valence,44.8733,4.8764,France,
36153,Abaiara,-7.3589,-39.0458,Brazil,
36154,Waidhofen an der Ybbs,47.9596,14.7745,Austria,
36155,Musāpur,25.6821,85.7346,India,
36156,Bridgeton,38.7673,-90.4275,United States,
36157,Khurān Milik,25.6,86.8679,India,
36158,Pāma,25.8122,86.8474,India,
36159,Sào Amaro das Brotas,-10.7889,-37.0539,Brazil,
36160,Ghagga,30.0198,76.1041,India,
36161,Dūrpalli,18.5967,78.4517,India,
36162,Vieux-Condé,50.4594,3.5683,France,
36163,Kattāri,11.4593,77.7263,India,
36164,Lumaco,-38.15,-72.9167,Chile,
36165,Tiruvalam,12.9825,79.2661,India,
36166,Zirə,40.3636,50.2903,Azerbaijan,
36167,Snovsk,51.8203,31.9508,Ukraine,
36168,Guachetá,5.3856,-73.6856,Colombia,0
36169,Tiruppālaikudi,9.5461,78.9172,India,
36170,Suhr,47.3747,8.0806,Switzerland,
36171,Charne,26.1185,87.0754,India,
36172,Lijiacha,37.2467,109.4061,China,
36173,Zambrano,9.75,-74.8333,Colombia,0
36174,Pālakollu,16.516,81.723,India,
36175,Sárospatak,48.319,21.5664,Hungary,0
36176,Alcântaras,-3.5889,-40.5458,Brazil,
36177,Heule,50.8333,3.2333,Belgium,
36178,Lystrup,56.2353,10.2375,Denmark,
36179,Lasht-e Neshā,37.3661,49.8594,Iran,
36180,Yelpur,18.7651,78.3953,India,
36181,Chekmagush,55.1411,54.65,Russia,
36182,Sidhap Kalān,26.5456,86.2346,India,
36183,Sussex,43.1346,-88.2226,United States,
36184,Babayevo,59.3833,35.9167,Russia,
36185,Telsang,16.72,75.06,India,
36186,Maheshrām,25.2874,87.4124,India,
36187,Handewitt,54.7667,9.3167,Germany,
36188,Grigny,45.6083,4.7897,France,
36189,Dhanwār,24.4107,85.9818,India,
36190,Moorslede,50.8906,3.0628,Belgium,
36191,Talaigua Nuevo,9.3069,-74.5686,Colombia,0
36192,Kingsnorth,51.1178,0.8615,United Kingdom,
36193,Loreto,-7.0839,-45.1408,Brazil,
36194,Stannington,53.396,-1.536,United Kingdom,
36195,Athy,52.992,-6.987,Ireland,
36196,Kuttattuppatti,10.3759,77.8972,India,
36197,Tilmi,31.8189,-5.7718,Morocco,
36198,Hillsborough,37.5572,-122.3586,United States,
36199,Băcioi,46.9122,28.8839,Moldova,
36200,Kincardine,44.1667,-81.6333,Canada,
36201,Lauingen,48.5667,10.4333,Germany,
36202,Karukkalvādi,11.6714,78.0126,India,
36203,Drezna,55.7453,38.8486,Russia,
36204,Lieshout,51.5194,5.5939,Netherlands,
36205,Onoto,9.5958,-65.1897,Venezuela,0
36206,Khaira,24.8727,86.2089,India,
36207,Kochkor,42.2158,75.7556,Kyrgyzstan,0
36208,Saharbani,25.7201,86.41,India,
36209,East Grand Rapids,42.9464,-85.6088,United States,
36210,Rio Novo do Sul,-20.8628,-40.9358,Brazil,
36211,Elchūru,16.0813,79.9269,India,
36212,Westerkappeln,52.3153,7.8806,Germany,
36213,Ichikai,36.5431,140.1022,Japan,
36214,Sankt Johann im Pongau,47.35,13.2,Austria,0
36215,El Ghourdane,32.34,-8.7728,Morocco,
36216,Gornozavodsk,58.3667,58.3333,Russia,
36217,Canápolis,-18.725,-49.2039,Brazil,
36218,Călan,45.7361,23.0086,Romania,
36219,Kiwoko,0.8442,32.3614,Uganda,
36220,Commune Sidi Youssef Ben Ahmed,33.7861,-4.8152,Morocco,
36221,Santiago del Teide,28.2957,-16.8145,Spain,
36222,Ekma,26.0541,86.6121,India,
36223,Lang Suan,9.95,99.0667,Thailand,0
36224,Catskill,42.2063,-73.9435,United States,
36225,Humahuaca,-23.2,-65.35,Argentina,0
36226,Oxted,51.257,-0.006,United Kingdom,
36227,Passy,45.9236,6.6864,France,
36228,San José del Fragua,1.3286,-75.9728,Colombia,0
36229,Vila Franca do Campo,37.7167,-25.4333,Portugal,
36230,Yangirabot,40.0253,65.9608,Uzbekistan,0
36231,Woods Cross,40.8731,-111.917,United States,
36232,Caotan,36.2501,105.1742,China,
36233,Thevūr,11.524,77.7539,India,
36234,Anguera,-12.1508,-39.2458,Brazil,
36235,Punjai Turaiyāmpālaiyam,11.5142,77.4234,India,
36236,Ravenna,41.1612,-81.2422,United States,
36237,Nalgora,22.0346,88.4743,India,
36238,Snyder,32.7133,-100.9116,United States,
36239,Burrel,41.6083,20.0111,Albania,
36240,Gualcince,14.1167,-88.55,Honduras,
36241,Passa e Fica,-6.4358,-35.6428,Brazil,
36242,Kiáto,38.0102,22.7493,Greece,0
36243,Herrsching am Ammersee,48,11.1833,Germany,
36244,Ibicuitinga,-4.9739,-38.6389,Brazil,
36245,Arslanbob,41.3333,72.9333,Kyrgyzstan,
36246,Sūlibele,13.1667,77.8,India,
36247,Hanover,41.2012,-75.929,United States,
36248,Ouaklim Oukider,31.45,-5.55,Morocco,
36249,Ipaporanga,-4.9,-40.7589,Brazil,
36250,Makoua,-0.0047,15.6228,Congo (Brazzaville),
36251,Ratauli,26.1861,86.7104,India,
36252,Hormigueros,18.1437,-67.1199,Puerto Rico,
36253,Sidi Abdellah Ben Taazizt,34.0019,-5.3695,Morocco,
36254,Amatenango del Valle,16.5167,-92.4,Mexico,0
36255,Langarivo,-14.6,50.05,Madagascar,
36256,Jeumont,50.2944,4.1014,France,
36257,Sabana Yegua,18.72,-71.02,Dominican Republic,
36258,Bardipuram,18.6431,78.1584,India,
36259,Ostbevern,52.0389,7.8458,Germany,
36260,Champua,22.0667,85.6658,India,
36261,Santa Juliana,-19.3089,-47.5242,Brazil,
36262,Yanahuanca,-10.4914,-76.5136,Peru,
36263,Rostraver,40.169,-79.8087,United States,
36264,Barāhi,25.9725,86.7452,India,
36265,Charouine,29.0167,-0.2667,Algeria,
36266,Miechów,50.3578,20.0325,Poland,0
36267,Palmerston,53.35,-6.379,Ireland,
36268,Bang Ban,14.4247,100.4758,Thailand,0
36269,Tsqaltubo,42.3264,42.6006,Georgia,
36270,Yargatti,15.9667,75.0167,India,
36271,Aramari,-12.0819,-38.4989,Brazil,
36272,Ermenek,36.6389,32.8925,Turkey,0
36273,Touama,31.5339,-7.4872,Morocco,
36274,Gurwaliā Biswās,26.8372,84.4687,India,
36275,Capitán Sarmiento,-34.1667,-59.7833,Argentina,0
36276,Lindon,40.3414,-111.7187,United States,
36277,Floresta Azul,-14.86,-39.66,Brazil,
36278,Le Luc,43.3947,6.3128,France,
36279,Campbellsville,37.3445,-85.3511,United States,
36280,Besalampy,-16.75,44.4833,Madagascar,
36281,Montanhas,-6.4858,-35.2878,Brazil,
36282,Eichenzell,50.4934,9.6961,Germany,
36283,Holbrook,42.1471,-71.0057,United States,
36284,Woodmere,29.8493,-90.0751,United States,
36285,Sebba,13.4333,0.5333,Burkina Faso,0
36286,Petal,31.3477,-89.2359,United States,
36287,Karebilachi,14.1449,75.9032,India,
36288,Iuiú,-14.4139,-43.5539,Brazil,
36289,La Chapelle-Saint-Mesmin,47.8897,1.8397,France,
36290,Nandasmo,11.9247,-86.1197,Nicaragua,0
36291,Chirak,30.7206,75.1718,India,
36292,El Quisco,-33.3913,-71.6929,Chile,
36293,Tirumayam,10.2449,78.7464,India,
36294,Tarare,45.8961,4.4331,France,
36295,Konnūr,15.8595,75.4955,India,
36296,Sankhavaram,17.2704,82.3445,India,
36297,Rāmchandarpur,25.2365,86.1459,India,
36298,Rumburk,50.9516,14.5571,Czechia,
36299,Søgne,58.0942,7.7725,Norway,0
36300,Ichinohe,40.2129,141.2954,Japan,
36301,Ambotaka,-21.75,48.05,Madagascar,
36302,Allāhdurg,17.9667,77.9167,India,
36303,Paramoti,-4.0969,-39.2389,Brazil,
36304,Mudki,30.78,74.8811,India,
36305,Okmulgee,35.6134,-96.0068,United States,
36306,Mülsen,50.7447,12.5747,Germany,
36307,Chiyoda,36.2178,139.4424,Japan,
36308,Satai,24.722,79.631,India,
36309,Balsa Nova,-25.5839,-49.6358,Brazil,
36310,Krosno Odrzańskie,52.0333,15.1,Poland,0
36311,Kasba,25.5856,88.1122,India,
36312,Shiloh,39.8159,-84.2317,United States,
36313,Lakeland Highlands,27.9572,-81.9496,United States,
36314,Ūttukkuli,11.1689,77.4543,India,
36315,Pālamedu,10.105,78.1134,India,
36316,Vadamugam Vellodu,11.2366,77.6617,India,
36317,Talupula,14.25,78.2667,India,
36318,Sendurai,11.253,79.172,India,
36319,Lansing,39.2428,-94.8972,United States,
36320,Chittārkottal,9.4276,78.9015,India,
36321,Burtonwood,53.4302,-2.6614,United Kingdom,
36322,Parwāha,26.2336,87.2197,India,
36323,Ollerton,53.2,-1.02,United Kingdom,
36324,Eisenberg,50.9667,11.9,Germany,0
36325,Honmachi,43.9115,144.6708,Japan,
36326,Vargaūr,11.1452,78.3477,India,
36327,Bailin,33.485,105.0034,China,
36328,Cocoa Beach,28.3327,-80.6274,United States,
36329,Chantepie,48.0886,-1.6164,France,
36330,Golfito,8.6526,-83.1733,Costa Rica,
36331,Rolla,13.8331,77.1,India,
36332,Honwāda,16.8111,77.9199,India,
36333,Bom Jesus,-28.6678,-50.4169,Brazil,
36334,Abbeville,29.9751,-92.1265,United States,
36335,Gloucester Point,37.2767,-76.5043,United States,
36336,Bollullos de la Mitación,37.3333,-6.1333,Spain,
36337,Kpandae,8.47,-0.02,Ghana,
36338,Rejiche,35.4667,11.0333,Tunisia,
36339,Montlouis-sur-Loire,47.3883,0.8272,France,
36340,Illintsi,49.1,29.2,Ukraine,0
36341,Tyāmagondal,13.2137,77.301,India,
36342,Enebakk,59.7639,11.1444,Norway,
36343,Inhassoro,-21.5333,35.2,Mozambique,
36344,Nhandeara,-20.6939,-50.0378,Brazil,
36345,Mpraeso,6.58,-0.7297,Ghana,
36346,Barahpur,25.4192,85.8762,India,
36347,Imbaú,-24.445,-50.7608,Brazil,
36348,Le Pradet,43.1056,6.0233,France,
36349,Devgeri,14.8512,75.3705,India,
36350,Svitlodarsk,48.4358,38.2164,Ukraine,
36351,Chāoke,30.1847,75.3362,India,
36352,Billdal,57.5833,11.9333,Sweden,
36353,Cristais,-20.8758,-45.5189,Brazil,
36354,Getulina,-21.7986,-49.9286,Brazil,
36355,Thouaré-sur-Loire,47.2689,-1.4383,France,
36356,Antsambalahy,-14.7167,49.9167,Madagascar,
36357,Kaset Wisai,15.6556,103.5836,Thailand,0
36358,Hullahalli,12.1,76.55,India,
36359,Tysvær,59.3617,5.5428,Norway,
36360,Ban Kat,18.1764,97.9339,Thailand,
36361,Pedersöre,63.6642,22.7006,Finland,
36362,Shenfield,51.6297,0.3192,United Kingdom,
36363,Masdi,25.2441,86.7233,India,
36364,Poção,-8.1858,-36.705,Brazil,
36365,Wālūr,19.4872,76.5561,India,
36366,Castle Pines,39.4625,-104.8706,United States,
36367,Monmouth,51.81,-2.72,United Kingdom,
36368,Pattanam,11.4728,78.2109,India,
36369,Derecik,37.083,44.311,Turkey,
36370,Rosario,12.5167,124.4167,Philippines,
36371,Iazizatene,35.2544,-3.115,Morocco,
36372,Spencer,43.1468,-95.1534,United States,
36373,Brooklyn,41.4349,-81.7497,United States,
36374,Cabanillas del Campo,40.6383,-3.2353,Spain,
36375,Chota Mollakhāli,22.2177,88.8957,India,
36376,Pareo,25.5582,84.8017,India,
36377,Cabestany,42.6806,2.9428,France,
36378,El Refugio,13.975,-89.7072,El Salvador,
36379,Las Charcas,18.45,-70.62,Dominican Republic,
36380,Areiópolis,-22.6681,-48.665,Brazil,
36381,Sakkamapatti,9.925,77.6039,India,
36382,Boguchar,49.95,40.55,Russia,
36383,Progress,40.2901,-76.8394,United States,
36384,Uropá,-11.1406,-62.3608,Brazil,
36385,Arvand Kenār,29.9789,48.5206,Iran,
36386,Arvand Kenār,30.0617,48.4508,Iran,
36387,Cleveland,33.744,-90.7285,United States,
36388,Wanaque,41.044,-74.29,United States,
36389,Apt,43.8761,5.3964,France,0
36390,Derbisek,41.5608,69.3378,Kazakhstan,
36391,Iver,51.521,-0.507,United Kingdom,
36392,Uraí,-23.1978,-50.7958,Brazil,
36393,Aukštieji Paneriai,54.6,25.2,Lithuania,
36394,Garrucha,37.1842,-1.8214,Spain,
36395,Piên,-26.0978,-49.4289,Brazil,
36396,Kleinblittersdorf,49.1583,7.0381,Germany,
36397,North Dundas,45.0833,-75.35,Canada,
36398,Arouca,10.6333,-61.3333,Trinidad and Tobago,
36399,Meulebeke,50.9497,3.2869,Belgium,
36400,Itikalapalle,14.6013,77.6582,India,
36401,Boekel,51.6,5.6667,Netherlands,0
36402,El Playón,7.4767,-73.2081,Colombia,0
36403,Maraial,-8.8028,-35.8289,Brazil,
36404,Two Rivers,44.1565,-87.5824,United States,
36405,Enfida,36.1353,10.3808,Tunisia,
36406,Marcali,46.5858,17.4128,Hungary,0
36407,São Domingos,-13.3978,-46.3178,Brazil,
36408,Burley,42.5379,-113.7926,United States,
36409,Edéia,-17.3389,-49.9308,Brazil,
36410,Križevci,46.0258,16.5425,Croatia,0
36411,Lowes Island,39.0471,-77.3524,United States,
36412,Drochtersen,53.7,9.3833,Germany,
36413,Poko,3.15,26.8833,Congo (Kinshasa),
36414,Nieder-Olm,49.9083,8.2028,Germany,
36415,Hamilton,39.9432,-77.7327,United States,
36416,Melres,41.0667,-8.4,Portugal,
36417,Fiľakovo,48.2683,19.8247,Slovakia,
36418,Sonseca,39.7,-3.95,Spain,
36419,Ganga Sāgar,21.6571,88.08,India,
36420,Zaouiet Says,32.7931,-8.6506,Morocco,
36421,Douar Ain Maatouf,34.4352,-4.5566,Morocco,
36422,Tetyushi,54.9333,48.8333,Russia,
36423,Westwood,40.9878,-74.0308,United States,
36424,Joquicingo,19.0556,-99.5467,Mexico,0
36425,Mineral de Angangueo,19.6206,-100.2844,Mexico,0
36426,Largs,55.795,-4.87,United Kingdom,
36427,Capilla del Monte,-30.85,-64.5167,Argentina,
36428,Pasaco,13.9789,-90.2063,Guatemala,0
36429,Santa Cruz,-0.5333,-90.35,Ecuador,
36430,Kowdalli,12.067,77.4438,India,
36431,Edd,13.9333,41.7,Eritrea,
36432,Celebration,28.3102,-81.551,United States,
36433,Bānāvar,13.4167,76.1667,India,
36434,Madhuban,25.8948,87.1093,India,
36435,Laurel,27.1507,-82.4534,United States,
36436,Feldkirchen-Westerham,47.9,11.85,Germany,
36437,Kamargani,22.5475,88.6606,India,
36438,Errahalli,12.3911,78.2232,India,
36439,Monaragala,6.8726,81.3373,Sri Lanka,
36440,Drākshārāma,16.7928,82.0635,India,
36441,Erraguntla,15.2821,78.5106,India,
36442,Barton upon Humber,53.6833,-0.45,United Kingdom,
36443,Wellesley,43.55,-80.7167,Canada,
36444,Meiwa,36.2113,139.5342,Japan,
36445,Lubawa,53.5,19.75,Poland,
36446,Moyuta,14.0381,-90.0804,Guatemala,0
36447,Engen,47.8528,8.7714,Germany,
36448,Norwell,42.1608,-70.8177,United States,
36449,Estevan,49.1392,-102.9861,Canada,
36450,Pūdimadaka,17.5,83.0167,India,
36451,Duraiswāmipuram,9.4233,77.7203,India,
36452,Raibhīr,25.9978,86.8781,India,
36453,Jeseník,50.2297,17.2047,Czechia,
36454,Bewdley,52.3758,-2.315,United Kingdom,
36455,Santa Clara La Laguna,14.7167,-91.3,Guatemala,0
36456,Potukonda,17.2708,81.754,India,
36457,Santa Cruz Balanyá,14.6869,-90.9194,Guatemala,0
36458,Quintanar de la Orden,39.5906,-3.0428,Spain,
36459,Douar Jwalla,31.89,-7.44,Morocco,
36460,Groton,42.6137,-71.5614,United States,
36461,Alpu,39.7667,30.95,Turkey,0
36462,Pottipuram,9.9709,77.2137,India,
36463,Sierra Madre,34.1687,-118.0504,United States,
36464,Fort Meade,39.1061,-76.7437,United States,
36465,Beaumont-sur-Oise,49.1425,2.2864,France,
36466,Saddlebrooke,32.5576,-110.874,United States,
36467,Štúrovo,47.7992,18.7181,Slovakia,
36468,Lorch,48.7983,9.6883,Germany,
36469,Nova Laranjeiras,-25.3069,-52.5408,Brazil,
36470,Glückstadt,53.7917,9.4219,Germany,
36471,Kirchseeon,48.0731,11.8861,Germany,
36472,Milford,38.9091,-75.4227,United States,
36473,North Saanich,48.6142,-123.42,Canada,
36474,Kapasiāwān,25.2783,85.2869,India,
36475,Inhangapi,-1.43,-47.9169,Brazil,
36476,Linluo,22.6506,120.5271,Taiwan,
36477,Otar,43.5375,75.2089,Kazakhstan,
36478,Sokhodewara,24.8358,85.8725,India,
36479,Sanjiaocheng,36.8993,100.9872,China,0
36480,Mishrikot,15.2465,75.0567,India,
36481,Saltsjöbaden,59.2861,18.2872,Sweden,
36482,Paināl,25.59,84.9304,India,
36483,Sahidganj,25.6627,87.0976,India,
36484,Friedrichsthal,49.3256,7.0961,Germany,
36485,Vire,48.8386,-0.8892,France,0
36486,Therwil,47.4997,7.55,Switzerland,
36487,Chicholi,22.01,77.66,India,
36488,Quincy-sous-Sénart,48.6711,2.5339,France,
36489,Korablino,53.9167,40.0167,Russia,
36490,Thạnh Phú,9.9539,106.5069,Vietnam,0
36491,Kusumha,25.1859,85.9234,India,
36492,Los Almácigos,19.4083,-71.4417,Dominican Republic,
36493,Chamestān,36.4772,52.1167,Iran,
36494,Xintianfeng,24.4575,115.5205,China,
36495,Lake Elmo,44.9944,-92.9031,United States,
36496,Goldach,47.4831,9.4664,Switzerland,
36497,Lavandevīl,38.3089,48.8708,Iran,
36498,Bataiporã,-22.295,-53.2708,Brazil,
36499,Banagi,13.61,75.53,India,
36500,Thepaha Rāja Rām,26.2229,84.2523,India,
36501,Ibiraçu,-19.8319,-40.37,Brazil,
36502,Dois Riachos,-9.3928,-37.1008,Brazil,
36503,Gold Canyon,33.3639,-111.423,United States,
36504,Boguchany,58.3667,97.45,Russia,
36505,Kāza,16.3887,80.5412,India,
36506,Kranenburg,51.7897,6.0072,Germany,
36507,Kursavka,44.45,42.5,Russia,
36508,Hudson,28.3595,-82.6894,United States,
36509,Jalkaura,25.5034,86.3671,India,
36510,Īmani,16.3302,80.658,India,
